1552917259
= Start time (s)
'Reltime', '44.00[A]', '28.00[A]', '4.00[A]'
1.341797000000000025e+03 3.526490210958854732e-11 1.916917145849961202e-11 2.923021200085251792e-12
1.343202999999999975e+03 3.519630767390147241e-11 1.975308631940730919e-11 2.983404755879659476e-12
1.344625000000000000e+03 3.511474791495494685e-11 1.941385767423309261e-11 2.989933821362367183e-12
1.346030999999999949e+03 3.549105453970469171e-11 1.967894076859710850e-11 2.972490526290116897e-12
1.347452999999999975e+03 3.490528005523074739e-11 1.974566864182403236e-11 2.923479167082909669e-12
1.348858999999999924e+03 3.526675132481393860e-11 1.985133411819273164e-11 2.956120374528192762e-12
1.350280999999999949e+03 3.504801310283411908e-11 2.002743630657999319e-11 2.947738190692272831e-12
1.351686999999999898e+03 3.490342390111145221e-11 1.976049879282015809e-11 2.986324729170597436e-12
1.353094000000000051e+03 3.549845140060625681e-11 1.971230643993404641e-11 2.977321948011146802e-12
1.354500000000000000e+03 3.546509613761017476e-11 1.930819913675829724e-11 2.975203200125675629e-12
1.355905999999999949e+03 3.505542384152349200e-11 1.998109316891927278e-11 2.963014382462159091e-12
1.357327999999999975e+03 3.574871301759152686e-11 1.956771723821137954e-11 2.974434067104514412e-12
1.358733999999999924e+03 3.484595251235234059e-11 1.948800842921372123e-11 2.963532197419738168e-12
1.360140000000000100e+03 3.501649664672257245e-11 1.983650396719660591e-11 2.967472404954984988e-12
1.361547000000000025e+03 3.478108773213861582e-11 1.989582110173415685e-11 2.958411076878220136e-12
1.362969000000000051e+03 3.499239092930039874e-11 1.942312803648871267e-11 2.935283526656062847e-12
1.364375000000000000e+03 3.552812211093936412e-11 1.976791473567995894e-11 2.962306398443526056e-12
1.365797000000000025e+03 3.475142049125246047e-11 1.969747975838487264e-11 2.933564198850935334e-12
1.367202999999999975e+03 3.528159014942744420e-11 1.979572408772334313e-11 2.942422130600141905e-12
1.368625000000000000e+03 3.563563333308650272e-11 1.943239666402085675e-11 2.941543709999994149e-12
1.370030999999999949e+03 3.537240986228873396e-11 2.029807745496103877e-11 2.958254951765382224e-12
1.371436999999999898e+03 3.461609124344455779e-11 1.956771897293485551e-11 2.996522734804996091e-12
1.372844000000000051e+03 3.518332500340726199e-11 1.956030303007505466e-11 2.982027819120602885e-12
1.374265000000000100e+03 3.538723827856138371e-11 2.001816767904784911e-11 2.964127207571998213e-12
1.375672000000000025e+03 3.521114302906802607e-11 1.936380916722768575e-11 2.947816253248691787e-12
1.377077999999999975e+03 3.452898036937490645e-11 1.987728558139334467e-11 2.985600915800246113e-12
1.378483999999999924e+03 3.527045669415862506e-11 1.955659419128341625e-11 2.931373026260342129e-12
1.379890000000000100e+03 3.513884322403626470e-11 1.983835838659242512e-11 2.954771843866055292e-12
1.381311999999999898e+03 3.499054865296891137e-11 1.985689564165671328e-11 2.938952683648188291e-12
1.382719000000000051e+03 3.532421577467914631e-11 2.000704810156683777e-11 2.979119121532258774e-12
1.384140000000000100e+03 3.509435450577136351e-11 1.954732729847474815e-11 2.944307775018528694e-12
1.385547000000000025e+03 3.561339070867752810e-11 1.955659939545384418e-11 2.963075965145556268e-12
1.386952999999999975e+03 3.512587790077681404e-11 1.958996159734383014e-11 2.971018613420750576e-12
1.388358999999999924e+03 3.493864572656768530e-11 1.982723533966446183e-11 3.022205315866832720e-12
1.389780999999999949e+03 3.511104254561026039e-11 1.937864105294728745e-11 2.931520911436669152e-12
1.391186999999999898e+03 3.506840304257075047e-11 1.955103613726638656e-11 2.955666744339224827e-12
1.392594000000000051e+03 3.470322293419592086e-11 1.962332900340424402e-11 2.928446981437238250e-12
1.394000000000000000e+03 3.532607192879844149e-11 1.946947290887290904e-11 2.969668781716006123e-12
1.395422000000000025e+03 3.541133358764270156e-11 1.975494420825008035e-11 2.942597988192519054e-12
1.396827999999999975e+03 3.512401133831666300e-11 1.970859760114240800e-11 3.003361014747296664e-12
1.398250000000000000e+03 3.524264907683871684e-11 1.963815915440036974e-11 2.996745429931224614e-12
1.399655999999999949e+03 3.546091545403307066e-11 1.973825790313465944e-11 2.950263948073295062e-12
1.401061999999999898e+03 3.563933523298423722e-11 1.967708287975433734e-11 2.966464964296311457e-12
1.402469000000000051e+03 3.496829562021908089e-11 2.013865636751877020e-11 2.964261865481820912e-12
1.403890000000000100e+03 3.509064566697972509e-11 1.947503443233689069e-11 2.933020579881651102e-12
1.405311999999999898e+03 3.575612028683394783e-11 2.001816941377132508e-11 2.972292550973421044e-12
1.406719000000000051e+03 3.502020895496116282e-11 1.984762354467761725e-11 2.964521857162782936e-12
1.408125000000000000e+03 3.512216212309127172e-11 1.949171553328188367e-11 3.012195527729577549e-12
1.409547000000000025e+03 3.519630767390147241e-11 1.953805693621912809e-11 2.973926660487791196e-12
1.410952999999999975e+03 3.526304595546925214e-11 1.987543116199752546e-11 2.973108304687999137e-12
1.412358999999999924e+03 3.487562322268544790e-11 1.955658898711298832e-11 2.989054967081350433e-12
1.413765000000000100e+03 3.585251887039397900e-11 1.991250740684957776e-11 2.989944663384092038e-12
1.415172000000000025e+03 3.578578752772010318e-11 1.988098748129107918e-11 2.997440837204656816e-12
1.416594000000000051e+03 3.585251887039397900e-11 1.981425960806415532e-11 2.974952532583396980e-12
1.418015000000000100e+03 3.547066459996806032e-11 1.960664443301229909e-11 2.968982481740822799e-12
1.419422000000000025e+03 3.618247715331257552e-11 1.937122337536401062e-11 2.924134242035525411e-12
1.420844000000000051e+03 3.481259031046235464e-11 1.941396175764165122e-11 2.878663670283221343e-12
1.422250000000000000e+03 3.526304595546925214e-11 1.953434809742748968e-11 2.982016760258443533e-12
1.423655999999999949e+03 3.516850352602851615e-11 1.966781251749871728e-11 2.926016200166525749e-12
1.425061999999999898e+03 3.579875632042650579e-11 1.959181601673964934e-11 2.939403494911507764e-12
1.426483999999999924e+03 3.540206669483403346e-11 1.921736554610919967e-11 2.953609795977585328e-12
1.427905999999999949e+03 3.501279127737788599e-11 1.946576060063431868e-11 2.982983218074997112e-12
1.429311999999999898e+03 3.546323998349087958e-11 1.945834639249799380e-11 2.968865387906194364e-12
1.430719000000000051e+03 3.508323145884340022e-11 1.996440859852732785e-11 2.976690074985022250e-12
1.432140000000000100e+03 3.512957286178064464e-11 1.951951794643136395e-11 2.927725119630797401e-12
1.433547000000000025e+03 3.567271131266203099e-11 1.982353343976672733e-11 2.996692737705641818e-12
1.434952999999999975e+03 3.509250182109902028e-11 1.966040698297977229e-11 2.944749262143164792e-12
1.436375000000000000e+03 3.543544277451182722e-11 1.994031155472253403e-11 2.977222418251712632e-12
1.437780999999999949e+03 3.571163850746295054e-11 1.937678489882799227e-11 2.954784203770821627e-12
1.439186999999999898e+03 3.522040992187669417e-11 1.995699439039100298e-11 2.956898831688037355e-12
1.440608999999999924e+03 3.518518809642046108e-11 1.953620425154678486e-11 2.964846900974094090e-12
1.442015000000000100e+03 3.514440474750024634e-11 1.995450159275602431e-11 3.006552905943093990e-12
1.443422000000000025e+03 3.519259883510983400e-11 1.997182801083408066e-11 2.953830973220772371e-12
1.444844000000000051e+03 3.500167169989687466e-11 1.966225619820516357e-11 2.954710478023092612e-12
1.446250000000000000e+03 3.570237508410123439e-11 1.974381769187516511e-11 2.940010431287665149e-12
1.447655999999999949e+03 3.484966482059093096e-11 1.973640521846231621e-11 2.983131536932193129e-12
1.449077999999999975e+03 3.522967334523841032e-11 1.943980913743370564e-11 2.949524088510790953e-12
1.450483999999999924e+03 3.566529016563180221e-11 1.977347799386741656e-11 2.995183094600673002e-12
1.451890000000000100e+03 3.550402680185804627e-11 1.965854735941352516e-11 2.974323912163789885e-12
1.453297000000000025e+03 3.543172699682628490e-11 1.962703437274893048e-11 2.986165134610807570e-12
1.454719000000000051e+03 3.562821565550322589e-11 1.922107438490083808e-11 2.912640614805006578e-12
1.456125000000000000e+03 3.512956939233369269e-11 1.977162530919507333e-11 2.927121002180288478e-12
1.457547000000000025e+03 3.442701332345698972e-11 1.970117992355913117e-11 2.978931988237287776e-12
1.458952999999999975e+03 3.489785543875356666e-11 1.961591306054444317e-11 2.979022627538907564e-12
1.460358999999999924e+03 3.509991255978839320e-11 1.995884534033987023e-11 2.969615005288250842e-12
1.461765000000000100e+03 3.492196115617574037e-11 2.042969439453035108e-11 2.981074588570553630e-12
1.463172000000000025e+03 3.573388460131887712e-11 2.006451255143204548e-11 2.967205040699250063e-12
1.464594000000000051e+03 3.497016218267923193e-11 1.946947117414943307e-11 2.964708123096015946e-12
1.466000000000000000e+03 3.547251381519345159e-11 1.962326134918868092e-11 2.977926932823393713e-12
1.467422000000000025e+03 3.511475138440189880e-11 1.993104119246691397e-11 2.981682175468014506e-12
1.468827999999999975e+03 3.512216559253822368e-11 2.008675691056449608e-11 3.009915016879971539e-12
1.470233999999999924e+03 3.572461770851020901e-11 1.963445031560873133e-11 2.963569277134037172e-12
1.471640000000000100e+03 3.524079639216637361e-11 2.004967893098896781e-11 2.993016858660046964e-12
1.473061999999999898e+03 3.467726800154835587e-11 2.017202550830266006e-11 2.988296676081914072e-12
1.474469000000000051e+03 3.497015177433837607e-11 1.951025452306964780e-11 2.931224056881842621e-12
1.475875000000000000e+03 3.509250182109902028e-11 2.012753852476123484e-11 2.960796538498122743e-12
1.477280999999999949e+03 3.571164197690990250e-11 2.007192849429184633e-11 2.982857667463423290e-12
1.478686999999999898e+03 3.552256405692233443e-11 1.968820766140577661e-11 2.969541496380956325e-12
1.480108999999999924e+03 3.541690205000058711e-11 1.969191476547393904e-11 3.003547280680529674e-12
1.481515000000000100e+03 3.478850194027494069e-11 1.972157853691314244e-11 2.971870796328324182e-12
1.482922000000000025e+03 3.493494035722299884e-11 2.001816594432437313e-11 2.948841474822994080e-12
1.484327999999999975e+03 3.526675132481393860e-11 1.972342775213853372e-11 2.989393021318731414e-12
1.485750000000000000e+03 3.549290375493008298e-11 1.976606205100761571e-11 2.923889212344543687e-12
1.487155999999999949e+03 3.563192796374181626e-11 1.978089220200374143e-11 2.963521572238447810e-12
1.488577999999999975e+03 3.520928687494873088e-11 1.984020933654129237e-11 2.937856555251805446e-12
1.489983999999999924e+03 3.587661071002834490e-11 1.972157506746619049e-11 2.990902447583265733e-12
1.491390000000000100e+03 3.530196968082321973e-11 1.969562360426557746e-11 2.976103521609707592e-12
1.492797000000000025e+03 3.532607192879844149e-11 1.965113315127720028e-11 2.911340873240630955e-12
1.494219000000000051e+03 3.534275302974343447e-11 1.996997185671478547e-11 2.992128680240346839e-12
1.495625000000000000e+03 3.524636485452425916e-11 1.969747455421444471e-11 2.996297220753119106e-12
1.497047000000000025e+03 3.511104254561026039e-11 1.957327702695188520e-11 2.983873348058607711e-12
1.498452999999999975e+03 3.450487118250578078e-11 1.945649544254912655e-11 2.965214662351001174e-12
1.499858999999999924e+03 3.542246010401761680e-11 1.965854909413700113e-11 2.967720470412049671e-12
1.501265000000000100e+03 3.573944265533590681e-11 1.938049200289615470e-11 2.936544670623097986e-12
1.502672000000000025e+03 3.514069937815555988e-11 1.974567211127098432e-11 2.956260887129746884e-12
1.504094000000000051e+03 3.559114461482160152e-11 1.989396841706181362e-11 2.996101847521637218e-12
1.505500000000000000e+03 3.529826431147853327e-11 1.985689390693323730e-11 2.965400277762930692e-12
1.506922000000000025e+03 3.576168874919183338e-11 1.955103266781943461e-11 2.998839458007163117e-12
1.508327999999999975e+03 3.504615347926787194e-11 1.976421110105874845e-11 2.916525744869891135e-12
1.509750000000000000e+03 3.541689858055363516e-11 2.005709313912529268e-11 2.981521063025183160e-12
1.511155999999999949e+03 3.518703731164585236e-11 1.934527017743992161e-11 2.958119426493821535e-12
1.512561999999999898e+03 3.496274103564900315e-11 1.978830814486354228e-11 3.003969685846930027e-12
1.513969000000000051e+03 3.532421230523219435e-11 1.988099615490845906e-11 2.966034752874269209e-12
1.515390000000000100e+03 3.541134052653660547e-11 1.985875006105253249e-11 2.994476194784212453e-12
1.516811999999999898e+03 3.488118127670247759e-11 1.948429785569860684e-11 2.962851101614982774e-12
1.518219000000000051e+03 3.549104760081078780e-11 2.001075173618804826e-11 2.956112785112985364e-12
1.519640000000000100e+03 3.556149125172325398e-11 1.983835838659242512e-11 3.024050844804837546e-12
1.521047000000000025e+03 3.603418605169217415e-11 1.990138262519813850e-11 3.052978876649792284e-12
1.522452999999999975e+03 3.629554642947674381e-11 2.007748828303235200e-11 2.982835116058235592e-12
1.523858999999999924e+03 3.560412381586885999e-11 2.003821934770666502e-11 3.050552865868638719e-12
1.525265000000000100e+03 3.561339070867752810e-11 2.024803241740258386e-11 3.013597401138601306e-12
1.526686999999999898e+03 3.658659139538222860e-11 1.991436182624539697e-11 3.034978735341753442e-12
1.528094000000000051e+03 3.555407010469302520e-11 2.012197179712682527e-11 3.034655209413483767e-12
1.529500000000000000e+03 3.575057264115777400e-11 2.000148137393242820e-11 3.043934678967352703e-12
1.530905999999999949e+03 3.623068164926301904e-11 2.052052104628554474e-11 3.040456558398019205e-12
1.532327999999999975e+03 3.594891051506010626e-11 2.043154360975574235e-11 3.041529918548779854e-12
1.533733999999999924e+03 3.560782224631964255e-11 2.003114167592467965e-11 3.041568516146120338e-12
1.535155999999999949e+03 3.559300076894089671e-11 2.008918378870738763e-11 3.005865738606172677e-12
1.536561999999999898e+03 3.562266800982705206e-11 1.992733582312222751e-11 3.054042478981000563e-12
1.537969000000000051e+03 3.610277007903839319e-11 2.036295611296257135e-11 3.042521963536604090e-12
1.539390000000000100e+03 3.597115660891603284e-11 1.985874832632905651e-11 3.044985054032056659e-12
1.540797000000000025e+03 3.559670613828558317e-11 2.003299609532049885e-11 3.016835696187381011e-12
1.542202999999999975e+03 3.551885868757764797e-11 1.982353170504325135e-11 3.043861170060058186e-12
1.543625000000000000e+03 3.571905965449317932e-11 2.007934270242817121e-11 3.044589320239099450e-12
1.545030999999999949e+03 3.593593825290675170e-11 1.995885054451029816e-11 3.055281071542848004e-12
1.546452999999999975e+03 3.575798337984714692e-11 1.954732556375127217e-11 3.013769572443592004e-12
1.547875000000000000e+03 3.578763674294549446e-11 2.009787822276898339e-11 2.995703077962597050e-12
1.549280999999999949e+03 3.547436649986579482e-11 2.021651422656756125e-11 2.990802050462093575e-12
1.550702999999999975e+03 3.607496593116543693e-11 2.004597529636775732e-11 2.997790167144631646e-12
1.552108999999999924e+03 3.569310125239866238e-11 2.020353329079682680e-11 3.037207421327514645e-12
1.553515000000000100e+03 3.568569051370928946e-11 1.996070496390611737e-11 3.045508506840932661e-12
1.554922000000000025e+03 3.588774763474411600e-11 2.042783303624062796e-11 3.030385187577366857e-12
1.556344000000000051e+03 3.548177723855516774e-11 2.009602380337316418e-11 3.011083786821910913e-12
1.557750000000000000e+03 3.566899900442344062e-11 2.012753332059080691e-11 3.047690138452407993e-12
1.559155999999999949e+03 3.626775268994464341e-11 2.014014129081420634e-11 3.070448843095485714e-12
1.560561999999999898e+03 3.581174246036766817e-11 1.961035153708046153e-11 3.049181350120444556e-12
1.561969000000000051e+03 3.556520009051489239e-11 2.018685218985183383e-11 3.060425394010857225e-12
1.563390000000000100e+03 3.588402838761162172e-11 1.971601007455525689e-11 3.025720516150465222e-12
1.564797000000000025e+03 3.613798843504767433e-11 1.983279686312844348e-11 3.030765525699474772e-12
1.566202999999999975e+03 3.578764021239244641e-11 2.041485730464032144e-11 3.012024006945890342e-12
