ASCII SAMPLE CYCLES :			ar_o2_co2_co_disc.mdc
DATE :	2/25/2019	TIME :	10:43:51 AM
CONVERTED CYCLES :			3372
Number of stored cycles			3372
Printed start cycle			1
Printed end cycle			3372
Number of stored datablocks			1
Datablock 0	Ion Current	[A]	
'0/0'	40.00	min:	3.09977E-010	max:	3.14889E-010	
'0/1'	44.00	min:	5.34979E-012	max:	5.72313E-012	
'0/2'	28.00	min:	7.61571E-012	max:	7.76286E-012	
'0/3'	32.00	min:	4.99929E-010	max:	5.04661E-010	
Cycle	Date	Time	RelTime[s]	'0/0'	'0/1'	'0/2'	'0/3'	
2537	2/25/2019	1:36:39:61 PM	10368.6	2.3581E-010	6.4622E-012	7.01567E-012	4.04561E-010	
2538	2/25/2019	1:36:42:06 PM	10371.1	2.35773E-010	6.26274E-012	7.03413E-012	4.04062E-010	
2539	2/25/2019	1:36:44:51 PM	10373.5	2.38053E-010	6.34764E-012	6.97637E-012	4.03778E-010	
2540	2/25/2019	1:36:46:96 PM	10376	2.35958E-010	6.45924E-012	6.99903E-012	4.03519E-010	
2541	2/25/2019	1:36:49:42 PM	10378.4	2.35421E-010	6.63682E-012	7.02876E-012	4.03984E-010	
2542	2/25/2019	1:36:51:87 PM	10380.9	2.38813E-010	6.2544E-012	7.06236E-012	4.04184E-010	
2543	2/25/2019	1:36:54:34 PM	10383.3	2.3635E-010	6.3089E-012	7.04999E-012	4.03144E-010	
2544	2/25/2019	1:36:56:79 PM	10385.8	2.3733E-010	6.44496E-012	6.95678E-012	4.02538E-010	
2545	2/25/2019	1:36:59:25 PM	10388.2	2.36829E-010	6.49131E-012	7.0144E-012	4.03069E-010	
2546	2/25/2019	1:37:01:70 PM	10390.7	2.36014E-010	6.49094E-012	6.94184E-012	4.02586E-010	
2547	2/25/2019	1:37:04:15 PM	10393.2	2.38294E-010	6.73655E-012	7.04185E-012	4.03065E-010	
2548	2/25/2019	1:37:06:59 PM	10395.6	2.37879E-010	6.47759E-012	7.02092E-012	4.03926E-010	
2549	2/25/2019	1:37:09:04 PM	10398	2.36996E-010	6.58826E-012	7.00308E-012	4.04897E-010	
2550	2/25/2019	1:37:11:50 PM	10400.5	2.37738E-010	6.49205E-012	6.99315E-012	4.03838E-010	
2551	2/25/2019	1:37:13:95 PM	10403	2.37664E-010	6.56267E-012	7.0293E-012	4.03675E-010	
2552	2/25/2019	1:37:16:40 PM	10405.4	2.37905E-010	6.61532E-012	7.00228E-012	4.03097E-010	
2553	2/25/2019	1:37:18:84 PM	10407.8	2.35915E-010	6.78104E-012	7.06627E-012	4.0272E-010	
2554	2/25/2019	1:37:21:29 PM	10410.3	2.37682E-010	6.47518E-012	6.95734E-012	4.0413E-010	
2555	2/25/2019	1:37:23:75 PM	10412.7	2.35254E-010	6.55303E-012	7.00118E-012	4.03788E-010	
2556	2/25/2019	1:37:26:20 PM	10415.2	2.37997E-010	6.6815E-012	7.02788E-012	4.0398E-010	
2557	2/25/2019	1:37:28:64 PM	10417.6	2.367E-010	6.33597E-012	7.02315E-012	4.0373E-010	
2558	2/25/2019	1:37:31:09 PM	10420.1	2.37293E-010	6.50076E-012	7.04874E-012	4.04619E-010	
2559	2/25/2019	1:37:33:54 PM	10422.5	2.38201E-010	6.55693E-012	6.98712E-012	4.0449E-010	
2560	2/25/2019	1:37:36:00 PM	10425	2.38572E-010	6.35561E-012	6.98666E-012	4.04881E-010	
2561	2/25/2019	1:37:38:45 PM	10427.5	2.38275E-010	6.58751E-012	7.07138E-012	4.04838E-010	
2562	2/25/2019	1:37:40:90 PM	10429.9	2.372E-010	6.66092E-012	7.01951E-012	4.04575E-010	
2563	2/25/2019	1:37:43:36 PM	10432.4	2.37923E-010	6.75601E-012	7.05318E-012	4.03523E-010	
2564	2/25/2019	1:37:45:79 PM	10434.8	2.39591E-010	6.38175E-012	7.05793E-012	4.03753E-010	
2565	2/25/2019	1:37:48:25 PM	10437.2	2.37107E-010	6.43087E-012	7.04643E-012	4.03999E-010	
2566	2/25/2019	1:37:50:70 PM	10439.7	2.3733E-010	6.34431E-012	7.05347E-012	4.03982E-010	
2567	2/25/2019	1:37:53:15 PM	10442.2	2.37812E-010	6.46517E-012	7.05292E-012	4.04269E-010	
2568	2/25/2019	1:37:55:61 PM	10444.6	2.3657E-010	6.67909E-012	7.06393E-012	4.04263E-010	
2569	2/25/2019	1:37:58:04 PM	10447	2.38739E-010	6.80032E-012	7.03731E-012	4.03565E-010	
2570	2/25/2019	1:38:00:50 PM	10449.5	2.36051E-010	6.47017E-012	7.06033E-012	4.0372E-010	
2571	2/25/2019	1:38:02:95 PM	10452	2.36848E-010	6.43848E-012	7.04487E-012	4.02882E-010	
2572	2/25/2019	1:38:05:40 PM	10454.4	2.37348E-010	6.6511E-012	6.98478E-012	4.02312E-010	
2573	2/25/2019	1:38:07:84 PM	10456.8	2.37274E-010	6.44404E-012	6.95232E-012	4.02814E-010	
2574	2/25/2019	1:38:10:29 PM	10459.3	2.36607E-010	6.58881E-012	7.01074E-012	4.02365E-010	
2575	2/25/2019	1:38:12:75 PM	10461.7	2.38146E-010	6.60865E-012	7.04089E-012	4.04493E-010	
2576	2/25/2019	1:38:15:20 PM	10464.2	2.37219E-010	6.23234E-012	7.04284E-012	4.03451E-010	
2577	2/25/2019	1:38:17:65 PM	10466.7	2.37126E-010	6.45052E-012	6.99545E-012	4.03893E-010	
2578	2/25/2019	1:38:20:09 PM	10469.1	2.37423E-010	6.64387E-012	7.03958E-012	4.04082E-010	
2579	2/25/2019	1:38:22:54 PM	10471.5	2.36681E-010	6.51058E-012	7.03635E-012	4.04605E-010	
2580	2/25/2019	1:38:25:00 PM	10474	2.37867E-010	6.44867E-012	7.11696E-012	4.04859E-010	
2581	2/25/2019	1:38:27:45 PM	10476.5	2.37256E-010	6.33522E-012	7.01277E-012	4.04862E-010	
2582	2/25/2019	1:38:29:89 PM	10478.9	2.38349E-010	6.82775E-012	7.0866E-012	4.04901E-010	
2583	2/25/2019	1:38:32:36 PM	10481.4	2.38034E-010	6.63793E-012	7.03132E-012	4.04912E-010	
2584	2/25/2019	1:38:34:81 PM	10483.8	2.37126E-010	6.33893E-012	7.04927E-012	4.05499E-010	
2585	2/25/2019	1:38:37:26 PM	10486.3	2.38628E-010	6.87206E-012	7.02156E-012	4.05242E-010	
2586	2/25/2019	1:38:39:71 PM	10488.7	2.38654E-010	6.57528E-012	6.99776E-012	4.05681E-010	
2587	2/25/2019	1:38:42:17 PM	10491.2	2.39147E-010	6.6891E-012	7.07669E-012	4.04863E-010	
2588	2/25/2019	1:38:44:62 PM	10493.6	2.38924E-010	6.47648E-012	7.02528E-012	4.03832E-010	
2589	2/25/2019	1:38:47:07 PM	10496.1	2.37701E-010	6.74526E-012	7.02592E-012	4.03948E-010	
2590	2/25/2019	1:38:49:51 PM	10498.5	2.37849E-010	6.40826E-012	7.04897E-012	4.04144E-010	
2591	2/25/2019	1:38:51:96 PM	10501	2.35977E-010	6.40437E-012	7.07927E-012	4.04147E-010	
2592	2/25/2019	1:38:54:42 PM	10503.4	2.38146E-010	7.01238E-012	7.00412E-012	4.03794E-010	
2593	2/25/2019	1:38:56:87 PM	10505.9	2.36198E-010	6.32762E-012	7.00838E-012	4.02725E-010	
2594	2/25/2019	1:38:59:32 PM	10508.3	2.36792E-010	6.41901E-012	7.00695E-012	4.03547E-010	
2595	2/25/2019	1:39:01:76 PM	10510.8	2.36978E-010	6.42661E-012	7.04093E-012	4.03108E-010	
2596	2/25/2019	1:39:04:21 PM	10513.2	2.3746E-010	6.88874E-012	7.07994E-012	4.03201E-010	
2597	2/25/2019	1:39:06:67 PM	10515.7	2.38553E-010	6.87391E-012	7.06176E-012	4.03449E-010	
2598	2/25/2019	1:39:09:12 PM	10518.1	2.35995E-010	6.08201E-012	7.02378E-012	4.02818E-010	
2599	2/25/2019	1:39:11:56 PM	10520.6	2.36385E-010	6.40325E-012	7.00161E-012	4.02307E-010	
2600	2/25/2019	1:39:14:01 PM	10523	2.38108E-010	6.60494E-012	7.00926E-012	4.02816E-010	
2601	2/25/2019	1:39:16:46 PM	10525.5	2.3746E-010	6.51726E-012	7.04032E-012	4.0234E-010	
2602	2/25/2019	1:39:18:92 PM	10527.9	2.36403E-010	6.19694E-012	7.04676E-012	4.03088E-010	
2603	2/25/2019	1:39:21:37 PM	10530.4	2.35569E-010	6.51893E-012	7.05707E-012	4.04415E-010	
2604	2/25/2019	1:39:23:82 PM	10532.8	2.37868E-010	6.45516E-012	7.06479E-012	4.02857E-010	
2605	2/25/2019	1:39:26:28 PM	10535.3	2.37445E-010	6.13725E-012	7.09973E-012	4.03595E-010	
2606	2/25/2019	1:39:28:71 PM	10537.7	2.37033E-010	6.6181E-012	7.0593E-012	4.03856E-010	
2607	2/25/2019	1:39:31:17 PM	10540.2	2.36663E-010	6.55322E-012	7.0371E-012	4.03663E-010	
2608	2/25/2019	1:39:33:62 PM	10542.6	2.36273E-010	6.56805E-012	6.93072E-012	4.03979E-010	
2609	2/25/2019	1:39:36:07 PM	10545.1	2.37793E-010	6.46016E-012	7.03632E-012	4.03078E-010	
2610	2/25/2019	1:39:38:53 PM	10547.5	2.36996E-010	6.7384E-012	6.99318E-012	4.0362E-010	
2611	2/25/2019	1:39:40:96 PM	10550	2.36051E-010	6.66185E-012	7.01932E-012	4.03284E-010	
2612	2/25/2019	1:39:43:42 PM	10552.4	2.36347E-010	6.47889E-012	6.99558E-012	4.04283E-010	
2613	2/25/2019	1:39:45:87 PM	10554.9	2.37145E-010	6.44719E-012	7.08911E-012	4.03905E-010	
2614	2/25/2019	1:39:48:32 PM	10557.3	2.38071E-010	6.52189E-012	7.0477E-012	4.04553E-010	
2615	2/25/2019	1:39:50:76 PM	10559.8	2.36941E-010	6.52319E-012	7.07816E-012	4.04283E-010	
2616	2/25/2019	1:39:53:21 PM	10562.2	2.37886E-010	6.79161E-012	7.06968E-012	4.04051E-010	
2617	2/25/2019	1:39:55:67 PM	10564.7	2.37126E-010	6.70281E-012	7.00835E-012	4.02692E-010	
2618	2/25/2019	1:39:58:12 PM	10567.1	2.36737E-010	6.71653E-012	7.01022E-012	4.035E-010	
2619	2/25/2019	1:40:00:57 PM	10569.6	2.37386E-010	6.55841E-012	7.04433E-012	4.04109E-010	
2620	2/25/2019	1:40:03:01 PM	10572	2.3686E-010	6.4685E-012	7.01551E-012	4.03372E-010	
2621	2/25/2019	1:40:05:46 PM	10574.5	2.36755E-010	6.57398E-012	7.04381E-012	4.03744E-010	
2622	2/25/2019	1:40:07:92 PM	10576.9	2.37182E-010	6.5104E-012	7.0295E-012	4.03303E-010	
2623	2/25/2019	1:40:10:37 PM	10579.4	2.3746E-010	6.61699E-012	7.01679E-012	4.03594E-010	
2624	2/25/2019	1:40:12:84 PM	10581.8	2.35383E-010	6.49149E-012	7.02211E-012	4.03635E-010	
2625	2/25/2019	1:40:15:28 PM	10584.3	2.37423E-010	6.76232E-012	7.05925E-012	4.03573E-010	
2626	2/25/2019	1:40:17:73 PM	10586.7	2.37571E-010	6.5712E-012	6.97694E-012	4.04099E-010	
2627	2/25/2019	1:40:20:18 PM	10589.2	2.36014E-010	6.58677E-012	7.02729E-012	4.03702E-010	
2628	2/25/2019	1:40:22:64 PM	10591.6	2.37052E-010	6.61884E-012	7.05289E-012	4.03518E-010	
2629	2/25/2019	1:40:25:09 PM	10594.1	2.37812E-010	6.63923E-012	6.99316E-012	4.02868E-010	
2630	2/25/2019	1:40:27:54 PM	10596.5	2.36032E-010	6.77752E-012	7.06703E-012	4.0205E-010	
2631	2/25/2019	1:40:30:00 PM	10599	2.37386E-010	6.56175E-012	7.03993E-012	4.03334E-010	
2632	2/25/2019	1:40:32:43 PM	10601.4	2.37033E-010	6.57027E-012	7.0325E-012	4.03094E-010	
2633	2/25/2019	1:40:34:89 PM	10603.9	2.38442E-010	6.49335E-012	7.01165E-012	4.02975E-010	
2634	2/25/2019	1:40:37:34 PM	10606.3	2.36292E-010	6.7664E-012	7.01341E-012	4.02528E-010	
2635	2/25/2019	1:40:39:79 PM	10608.8	2.35717E-010	6.31428E-012	7.01535E-012	4.03584E-010	
2636	2/25/2019	1:40:42:25 PM	10611.2	2.38183E-010	6.45961E-012	7.00755E-012	4.03312E-010	
2637	2/25/2019	1:40:44:68 PM	10613.7	2.37293E-010	6.43273E-012	6.98143E-012	4.03271E-010	
2638	2/25/2019	1:40:47:14 PM	10616.1	2.35865E-010	6.59307E-012	7.02561E-012	4.0333E-010	
2639	2/25/2019	1:40:49:59 PM	10618.6	2.37293E-010	6.63923E-012	7.02446E-012	4.0374E-010	
2640	2/25/2019	1:40:52:04 PM	10621	2.37145E-010	6.35302E-012	7.0664E-012	4.02943E-010	
2641	2/25/2019	1:40:54:48 PM	10623.5	2.36737E-010	6.55118E-012	7.02854E-012	4.03367E-010	
2642	2/25/2019	1:40:56:93 PM	10625.9	2.367E-010	6.51003E-012	7.02449E-012	4.03714E-010	
2643	2/25/2019	1:40:59:40 PM	10628.4	2.37423E-010	6.65091E-012	6.99199E-012	4.03875E-010	
2644	2/25/2019	1:41:01:84 PM	10630.8	2.37515E-010	6.52208E-012	6.94367E-012	4.0393E-010	
2645	2/25/2019	1:41:04:29 PM	10633.3	2.37552E-010	6.91747E-012	7.02189E-012	4.03994E-010	
2646	2/25/2019	1:41:06:75 PM	10635.7	2.38312E-010	6.84351E-012	7.06207E-012	4.04307E-010	
2647	2/25/2019	1:41:09:20 PM	10638.2	2.37145E-010	6.69707E-012	7.14295E-012	4.0358E-010	
2648	2/25/2019	1:41:11:65 PM	10640.7	2.35958E-010	6.27053E-012	7.05069E-012	4.04367E-010	
2649	2/25/2019	1:41:14:11 PM	10643.1	2.36811E-010	6.62477E-012	7.0389E-012	4.03944E-010	
2650	2/25/2019	1:41:16:56 PM	10645.6	2.36069E-010	6.4711E-012	7.04945E-012	4.04424E-010	
2651	2/25/2019	1:41:19:00 PM	10648	2.37571E-010	6.47815E-012	7.03386E-012	4.04319E-010	
2652	2/25/2019	1:41:21:45 PM	10650.5	2.37386E-010	6.32225E-012	7.04811E-012	4.03051E-010	
2653	2/25/2019	1:41:23:90 PM	10652.9	2.37237E-010	6.77659E-012	7.03293E-012	4.04021E-010	
2654	2/25/2019	1:41:26:36 PM	10655.4	2.37515E-010	6.49853E-012	7.10795E-012	4.04305E-010	
2655	2/25/2019	1:41:28:81 PM	10657.8	2.37274E-010	6.52449E-012	7.04329E-012	4.04445E-010	
2656	2/25/2019	1:41:31:25 PM	10660.2	2.37163E-010	6.58288E-012	7.03396E-012	4.05341E-010	
2657	2/25/2019	1:41:33:70 PM	10662.7	2.37682E-010	6.57991E-012	7.00178E-012	4.03785E-010	
2658	2/25/2019	1:41:36:15 PM	10665.2	2.36941E-010	6.45053E-012	7.05087E-012	4.04717E-010	
2659	2/25/2019	1:41:38:61 PM	10667.6	2.36607E-010	6.74545E-012	7.01461E-012	4.03774E-010	
2660	2/25/2019	1:41:41:04 PM	10670	2.37738E-010	6.63756E-012	7.05913E-012	4.03337E-010	
2661	2/25/2019	1:41:43:50 PM	10672.5	2.37311E-010	6.4774E-012	7.07505E-012	4.03302E-010	
2662	2/25/2019	1:41:45:95 PM	10675	2.37367E-010	6.61309E-012	7.01947E-012	4.02887E-010	
2663	2/25/2019	1:41:48:40 PM	10677.4	2.37145E-010	6.5395E-012	7.0495E-012	4.03282E-010	
2664	2/25/2019	1:41:50:86 PM	10679.9	2.37145E-010	6.24291E-012	7.03951E-012	4.03564E-010	
2665	2/25/2019	1:41:53:31 PM	10682.3	2.36626E-010	6.60716E-012	7.04021E-012	4.03157E-010	
2666	2/25/2019	1:41:55:76 PM	10684.8	2.36978E-010	6.65888E-012	7.00381E-012	4.03659E-010	
2667	2/25/2019	1:41:58:20 PM	10687.2	2.3746E-010	6.33986E-012	7.06445E-012	4.02651E-010	
2668	2/25/2019	1:42:00:65 PM	10689.7	2.37849E-010	6.47499E-012	7.03811E-012	4.02583E-010	
2669	2/25/2019	1:42:03:12 PM	10692.1	2.34839E-010	6.58232E-012	7.00047E-012	4.01864E-010	
2670	2/25/2019	1:42:05:56 PM	10694.6	2.36904E-010	6.6231E-012	7.08668E-012	4.02133E-010	
2671	2/25/2019	1:42:08:01 PM	10697	2.37627E-010	6.60401E-012	7.03066E-012	4.02766E-010	
2672	2/25/2019	1:42:10:46 PM	10699.5	2.35754E-010	6.58084E-012	7.02184E-012	4.03365E-010	
2673	2/25/2019	1:42:12:92 PM	10701.9	2.36663E-010	6.46146E-012	7.05583E-012	4.03251E-010	
2674	2/25/2019	1:42:15:36 PM	10704.4	2.37163E-010	6.6954E-012	7.03156E-012	4.03791E-010	
2675	2/25/2019	1:42:17:81 PM	10706.8	2.35921E-010	6.54488E-012	7.00465E-012	4.02671E-010	
2676	2/25/2019	1:42:20:26 PM	10709.3	2.35106E-010	6.50539E-012	6.96598E-012	4.02728E-010	
2677	2/25/2019	1:42:22:71 PM	10711.7	2.37126E-010	6.31372E-012	6.98261E-012	4.02165E-010	
2678	2/25/2019	1:42:25:17 PM	10714.2	2.35402E-010	6.57472E-012	7.03431E-012	4.0316E-010	
2679	2/25/2019	1:42:27:61 PM	10716.6	2.36162E-010	6.66129E-012	7.02291E-012	4.03486E-010	
2680	2/25/2019	1:42:30:06 PM	10719.1	2.36811E-010	6.57009E-012	6.9584E-012	4.02278E-010	
2681	2/25/2019	1:42:32:51 PM	10721.5	2.37923E-010	6.48278E-012	7.01183E-012	4.02046E-010	
2682	2/25/2019	1:42:34:96 PM	10724	2.36385E-010	6.38713E-012	7.01311E-012	4.0252E-010	
2683	2/25/2019	1:42:37:42 PM	10726.4	2.35013E-010	6.17914E-012	7.01511E-012	4.02603E-010	
2684	2/25/2019	1:42:39:87 PM	10728.9	2.37404E-010	6.45293E-012	7.01332E-012	4.02069E-010	
2685	2/25/2019	1:42:42:32 PM	10731.3	2.3581E-010	6.50076E-012	7.04016E-012	4.02797E-010	
2686	2/25/2019	1:42:44:76 PM	10733.8	2.37219E-010	6.33281E-012	7.07121E-012	4.0327E-010	
2687	2/25/2019	1:42:47:21 PM	10736.2	2.36941E-010	6.27164E-012	7.0384E-012	4.02671E-010	
2688	2/25/2019	1:42:49:68 PM	10738.7	2.37719E-010	6.48315E-012	7.04889E-012	4.03962E-010	
2689	2/25/2019	1:42:52:12 PM	10741.1	2.38349E-010	6.63237E-012	7.03872E-012	4.03932E-010	
2690	2/25/2019	1:42:54:57 PM	10743.6	2.3707E-010	6.74267E-012	7.07196E-012	4.04172E-010	
2691	2/25/2019	1:42:57:03 PM	10746	2.37163E-010	6.71078E-012	6.98896E-012	4.03321E-010	
2692	2/25/2019	1:42:59:48 PM	10748.5	2.37552E-010	6.42661E-012	7.03353E-012	4.03809E-010	
2693	2/25/2019	1:43:01:92 PM	10750.9	2.36903E-010	6.50854E-012	6.98126E-012	4.03631E-010	
2694	2/25/2019	1:43:04:37 PM	10753.4	2.36811E-010	6.65536E-012	7.02471E-012	4.02827E-010	
2695	2/25/2019	1:43:06:82 PM	10755.8	2.36626E-010	6.55266E-012	7.02226E-012	4.0283E-010	
2696	2/25/2019	1:43:09:28 PM	10758.3	2.36737E-010	6.77029E-012	7.04616E-012	4.03055E-010	
2697	2/25/2019	1:43:11:73 PM	10760.7	2.34902E-010	6.57157E-012	7.02846E-012	4.0173E-010	
2698	2/25/2019	1:43:14:17 PM	10763.2	2.37182E-010	6.746E-012	6.99496E-012	4.01571E-010	
2699	2/25/2019	1:43:16:62 PM	10765.6	2.35513E-010	6.33615E-012	7.0116E-012	4.03171E-010	
2700	2/25/2019	1:43:19:07 PM	10768.1	2.36069E-010	6.51133E-012	7.10478E-012	4.02876E-010	
2701	2/25/2019	1:43:21:53 PM	10770.5	2.36514E-010	6.16654E-012	7.00916E-012	4.02068E-010	
2702	2/25/2019	1:43:23:96 PM	10773	2.37237E-010	6.29296E-012	6.9863E-012	4.0271E-010	
2703	2/25/2019	1:43:26:42 PM	10775.4	2.36551E-010	6.44033E-012	7.02904E-012	4.03004E-010	
2704	2/25/2019	1:43:28:89 PM	10777.9	2.37738E-010	6.50595E-012	7.02056E-012	4.03568E-010	
2705	2/25/2019	1:43:31:32 PM	10780.3	2.35958E-010	6.60957E-012	7.03094E-012	4.02943E-010	
2706	2/25/2019	1:43:33:78 PM	10782.8	2.36959E-010	6.49353E-012	7.01618E-012	4.03828E-010	
2707	2/25/2019	1:43:36:23 PM	10785.2	2.36368E-010	6.47425E-012	7.04197E-012	4.02813E-010	
2708	2/25/2019	1:43:38:68 PM	10787.7	2.36106E-010	6.57472E-012	7.00782E-012	4.03297E-010	
2709	2/25/2019	1:43:41:14 PM	10790.1	2.35587E-010	6.73989E-012	7.06756E-012	4.02303E-010	
2710	2/25/2019	1:43:43:59 PM	10792.6	2.37886E-010	6.46665E-012	7.0647E-012	4.02999E-010	
2711	2/25/2019	1:43:46:04 PM	10795	2.34939E-010	6.21288E-012	7.01381E-012	4.02338E-010	
2712	2/25/2019	1:43:48:48 PM	10797.5	2.36496E-010	6.30037E-012	7.0895E-012	4.02747E-010	
2713	2/25/2019	1:43:50:93 PM	10799.9	2.36496E-010	6.42198E-012	6.99907E-012	4.02829E-010	
2714	2/25/2019	1:43:53:39 PM	10802.4	2.38127E-010	6.57546E-012	7.03807E-012	4.01979E-010	
2715	2/25/2019	1:43:55:84 PM	10804.8	2.38333E-010	6.60772E-012	7.03089E-012	4.01675E-010	
2716	2/25/2019	1:43:58:28 PM	10807.3	2.3594E-010	6.34116E-012	7.00433E-012	4.01831E-010	
2717	2/25/2019	1:44:00:73 PM	10809.7	2.35606E-010	6.32781E-012	6.97668E-012	4.01128E-010	
2718	2/25/2019	1:44:03:18 PM	10812.2	2.3594E-010	6.84351E-012	7.02186E-012	4.02726E-010	
2719	2/25/2019	1:44:05:64 PM	10814.6	2.35717E-010	6.71746E-012	6.99391E-012	4.0172E-010	
2720	2/25/2019	1:44:08:09 PM	10817.1	2.36292E-010	6.6637E-012	7.02422E-012	4.01126E-010	
2721	2/25/2019	1:44:10:53 PM	10819.5	2.36626E-010	6.45256E-012	6.95112E-012	4.00383E-010	
2722	2/25/2019	1:44:12:98 PM	10822	2.36403E-010	6.32911E-012	7.00642E-012	4.01058E-010	
2723	2/25/2019	1:44:15:43 PM	10824.4	2.36588E-010	6.62737E-012	7.01811E-012	4.01358E-010	
2724	2/25/2019	1:44:17:89 PM	10826.9	2.36774E-010	6.65332E-012	7.01785E-012	4.01244E-010	
2725	2/25/2019	1:44:20:34 PM	10829.3	2.35272E-010	6.68242E-012	7.01994E-012	4.01055E-010	
2726	2/25/2019	1:44:22:79 PM	10831.8	2.37534E-010	6.62848E-012	7.01755E-012	4.01891E-010	
2727	2/25/2019	1:44:25:25 PM	10834.2	2.35791E-010	6.67427E-012	7.02892E-012	4.00685E-010	
2728	2/25/2019	1:44:27:68 PM	10836.7	2.36125E-010	6.4711E-012	6.96153E-012	4.02165E-010	
2729	2/25/2019	1:44:30:14 PM	10839.1	2.36144E-010	6.39639E-012	7.04263E-012	4.0175E-010	
2730	2/25/2019	1:44:32:61 PM	10841.6	2.36106E-010	6.53357E-012	6.99503E-012	4.02524E-010	
2731	2/25/2019	1:44:35:04 PM	10844	2.37348E-010	6.4698E-012	7.03862E-012	4.02503E-010	
2732	2/25/2019	1:44:37:50 PM	10846.5	2.36477E-010	6.55581E-012	7.00145E-012	4.01803E-010	
2733	2/25/2019	1:44:39:95 PM	10849	2.36366E-010	6.41308E-012	6.99017E-012	4.02611E-010	
2734	2/25/2019	1:44:42:40 PM	10851.4	2.37256E-010	6.54136E-012	6.99358E-012	4.02607E-010	
2735	2/25/2019	1:44:44:84 PM	10853.8	2.37019E-010	6.58529E-012	7.0508E-012	4.02645E-010	
2736	2/25/2019	1:44:47:29 PM	10856.3	2.37033E-010	6.69836E-012	7.02994E-012	4.03615E-010	
2737	2/25/2019	1:44:49:75 PM	10858.7	2.36792E-010	6.51003E-012	7.02159E-012	4.02866E-010	
2738	2/25/2019	1:44:52:20 PM	10861.2	2.36978E-010	6.22734E-012	6.98793E-012	4.02591E-010	
2739	2/25/2019	1:44:54:65 PM	10863.7	2.36792E-010	6.67575E-012	7.07031E-012	4.0261E-010	
2740	2/25/2019	1:44:57:09 PM	10866.1	2.37886E-010	6.59826E-012	6.9865E-012	4.02501E-010	
2741	2/25/2019	1:44:59:54 PM	10868.5	2.37182E-010	6.38787E-012	7.06579E-012	4.03097E-010	
2742	2/25/2019	1:45:02:01 PM	10871	2.36069E-010	6.47926E-012	7.0277E-012	4.03869E-010	
2743	2/25/2019	1:45:04:46 PM	10873.5	2.38146E-010	6.22474E-012	7.0489E-012	4.03064E-010	
2744	2/25/2019	1:45:06:92 PM	10875.9	2.37608E-010	6.50317E-012	7.04081E-012	4.03249E-010	
2745	2/25/2019	1:45:09:36 PM	10878.4	2.37497E-010	6.53413E-012	7.03302E-012	4.02526E-010	
2746	2/25/2019	1:45:11:81 PM	10880.8	2.36644E-010	6.32243E-012	7.03436E-012	4.01835E-010	
2747	2/25/2019	1:45:14:26 PM	10883.3	2.37709E-010	6.18452E-012	7.04023E-012	4.01943E-010	
2748	2/25/2019	1:45:16:71 PM	10885.7	2.35884E-010	6.56749E-012	6.99216E-012	4.01731E-010	
2749	2/25/2019	1:45:19:17 PM	10888.2	2.37423E-010	6.44923E-012	7.06796E-012	4.025E-010	
2750	2/25/2019	1:45:21:61 PM	10890.6	2.36811E-010	6.31001E-012	6.98817E-012	4.04376E-010	
2751	2/25/2019	1:45:24:06 PM	10893.1	2.38294E-010	6.53153E-012	7.05908E-012	4.04003E-010	
2752	2/25/2019	1:45:26:51 PM	10895.5	2.37126E-010	6.43699E-012	7.04211E-012	4.03688E-010	
2753	2/25/2019	1:45:28:96 PM	10898	2.37886E-010	6.49742E-012	7.07045E-012	4.04927E-010	
2754	2/25/2019	1:45:31:40 PM	10900.4	2.36273E-010	6.70022E-012	7.10251E-012	4.05199E-010	
2755	2/25/2019	1:45:33:86 PM	10902.9	2.38257E-010	6.8233E-012	7.08648E-012	4.04836E-010	
2756	2/25/2019	1:45:36:31 PM	10905.3	2.37237E-010	6.56249E-012	7.05933E-012	4.04927E-010	
2757	2/25/2019	1:45:38:76 PM	10907.8	2.37144E-010	6.30149E-012	7.08593E-012	4.04636E-010	
2758	2/25/2019	1:45:41:20 PM	10910.2	2.37997E-010	6.30501E-012	7.10339E-012	4.04179E-010	
2759	2/25/2019	1:45:43:65 PM	10912.7	2.36774E-010	6.36581E-012	7.105E-012	4.05235E-010	
2760	2/25/2019	1:45:46:11 PM	10915.1	2.38646E-010	6.68854E-012	7.05955E-012	4.05088E-010	
2761	2/25/2019	1:45:48:56 PM	10917.6	2.38387E-010	6.53691E-012	7.08484E-012	4.05175E-010	
2762	2/25/2019	1:45:51:01 PM	10920	2.36588E-010	6.53969E-012	7.03586E-012	4.04753E-010	
2763	2/25/2019	1:45:53:45 PM	10922.5	2.37388E-010	6.6155E-012	7.07614E-012	4.04594E-010	
2764	2/25/2019	1:45:55:92 PM	10924.9	2.37107E-010	6.68187E-012	7.03296E-012	4.03522E-010	
2765	2/25/2019	1:45:58:36 PM	10927.4	2.3594E-010	6.6967E-012	7.12233E-012	4.03693E-010	
2766	2/25/2019	1:46:00:81 PM	10929.8	2.36829E-010	6.6155E-012	7.06054E-012	4.03934E-010	
2767	2/25/2019	1:46:03:26 PM	10932.3	2.37311E-010	6.50113E-012	7.08139E-012	4.05281E-010	
2768	2/25/2019	1:46:05:71 PM	10934.7	2.38238E-010	6.61476E-012	7.02738E-012	4.0337E-010	
