ASCII SAMPLE CYCLES :			4_continuous.mdc
DATE :	2/22/2019	TIME :	3:55:12 PM
CONVERTED CYCLES :			1759
Number of stored cycles			1765
Printed start cycle			7
Printed end cycle			1765
Number of stored datablocks			1
Datablock 0	Ion Current	[A]	
'0/0'	40.00	min:	2.50806E-010	max:	2.59445E-010	
'0/1'	44.00	min:	6.442E-012	max:	7.32974E-012	
'0/2'	28.00	min:	7.37784E-012	max:	7.63401E-012	
'0/3'	32.00	min:	4.30172E-010	max:	4.40564E-010	
Cycle	Date	Time	RelTime[s]	'0/0'	'0/1'	'0/2'	'0/3'	
706	2/22/2019	4:24:08:26 PM	1736.27	2.50677E-010	6.83869E-012	7.44826E-012	4.29394E-010	
707	2/22/2019	4:24:10:71 PM	1738.72	2.52697E-010	7.12045E-012	7.44633E-012	4.27663E-010	
708	2/22/2019	4:24:13:15 PM	1741.16	2.51511E-010	6.84777E-012	7.42611E-012	4.27026E-010	
709	2/22/2019	4:24:15:60 PM	1743.61	2.5064E-010	6.65536E-012	7.38673E-012	4.25371E-010	
710	2/22/2019	4:24:18:06 PM	1746.06	2.49286E-010	6.61921E-012	7.39281E-012	4.25899E-010	
711	2/22/2019	4:24:20:51 PM	1748.52	2.51696E-010	6.89097E-012	7.44855E-012	4.27368E-010	
712	2/22/2019	4:24:22:95 PM	1750.95	2.51029E-010	6.87984E-012	7.41569E-012	4.29072E-010	
713	2/22/2019	4:24:25:40 PM	1753.41	2.52363E-010	6.73896E-012	7.44562E-012	4.27413E-010	
714	2/22/2019	4:24:27:85 PM	1755.86	2.5051E-010	6.86575E-012	7.44411E-012	4.28422E-010	
715	2/22/2019	4:24:30:32 PM	1758.33	2.51974E-010	6.4394E-012	7.43327E-012	4.28396E-010	
716	2/22/2019	4:24:32:78 PM	1760.78	2.51807E-010	6.59159E-012	7.4593E-012	4.27949E-010	
717	2/22/2019	4:24:35:23 PM	1763.23	2.50158E-010	6.77937E-012	7.43232E-012	4.27461E-010	
718	2/22/2019	4:24:37:67 PM	1765.67	2.51196E-010	6.83294E-012	7.44853E-012	4.27888E-010	
719	2/22/2019	4:24:40:12 PM	1768.12	2.50158E-010	6.57954E-012	7.39284E-012	4.27246E-010	
720	2/22/2019	4:24:42:57 PM	1770.58	2.49564E-010	6.8741E-012	7.46568E-012	4.28201E-010	
721	2/22/2019	4:24:45:03 PM	1773.03	2.51956E-010	6.79494E-012	7.42575E-012	4.27967E-010	
722	2/22/2019	4:24:47:48 PM	1775.48	2.52382E-010	6.589E-012	7.47523E-012	4.28271E-010	
723	2/22/2019	4:24:49:93 PM	1777.94	2.51789E-010	6.95677E-012	7.43522E-012	4.27503E-010	
724	2/22/2019	4:24:52:39 PM	1780.39	2.50232E-010	6.55044E-012	7.45559E-012	4.27432E-010	
725	2/22/2019	4:24:54:82 PM	1782.83	2.51956E-010	6.57435E-012	7.46282E-012	4.27514E-010	
726	2/22/2019	4:24:57:28 PM	1785.28	2.50862E-010	7.00849E-012	7.42152E-012	4.27353E-010	
727	2/22/2019	4:24:59:73 PM	1787.73	2.50009E-010	6.87743E-012	7.48378E-012	4.27906E-010	
728	2/22/2019	4:25:02:18 PM	1790.19	2.4962E-010	7.04742E-012	7.4623E-012	4.28501E-010	
729	2/22/2019	4:25:04:62 PM	1792.62	2.52586E-010	6.99199E-012	7.45719E-012	4.27845E-010	
730	2/22/2019	4:25:07:07 PM	1795.08	2.51307E-010	6.45646E-012	7.48615E-012	4.2852E-010	
731	2/22/2019	4:25:09:53 PM	1797.53	2.51418E-010	6.53617E-012	7.49137E-012	4.28087E-010	
732	2/22/2019	4:25:11:98 PM	1799.98	2.51121E-010	6.81533E-012	7.47658E-012	4.28575E-010	
733	2/22/2019	4:25:14:43 PM	1802.44	2.51066E-010	6.71894E-012	7.45608E-012	4.28728E-010	
734	2/22/2019	4:25:16:89 PM	1804.89	2.51177E-010	6.82015E-012	7.42861E-012	4.28645E-010	
735	2/22/2019	4:25:19:34 PM	1807.34	2.51251E-010	6.94472E-012	7.44129E-012	4.28927E-010	
736	2/22/2019	4:25:21:78 PM	1809.78	2.51325E-010	6.9931E-012	7.40892E-012	4.2897E-010	
737	2/22/2019	4:25:24:23 PM	1812.23	2.52438E-010	6.87039E-012	7.48849E-012	4.29055E-010	
738	2/22/2019	4:25:26:68 PM	1814.69	2.52493E-010	6.65684E-012	7.43309E-012	4.28084E-010	
739	2/22/2019	4:25:29:14 PM	1817.14	2.51047E-010	7.12972E-012	7.47474E-012	4.27702E-010	
740	2/22/2019	4:25:31:59 PM	1819.59	2.514E-010	7.1047E-012	7.45446E-012	4.28346E-010	
741	2/22/2019	4:25:34:04 PM	1822.05	2.50806E-010	6.87224E-012	7.46319E-012	4.27225E-010	
742	2/22/2019	4:25:36:50 PM	1824.5	2.51603E-010	6.79902E-012	7.429E-012	4.27207E-010	
743	2/22/2019	4:25:38:95 PM	1826.95	2.50083E-010	6.85278E-012	7.44034E-012	4.26503E-010	
744	2/22/2019	4:25:41:39 PM	1829.39	2.50788E-010	7.18051E-012	7.44025E-012	4.26504E-010	
745	2/22/2019	4:25:43:84 PM	1831.84	2.50158E-010	6.94324E-012	7.37301E-012	4.27686E-010	
746	2/22/2019	4:25:46:29 PM	1834.3	2.50806E-010	6.58269E-012	7.44791E-012	4.25564E-010	
747	2/22/2019	4:25:48:75 PM	1836.75	2.49991E-010	6.72561E-012	7.36666E-012	4.27469E-010	
748	2/22/2019	4:25:51:18 PM	1839.19	2.50658E-010	7.18218E-012	7.42733E-012	4.27219E-010	
749	2/22/2019	4:25:53:64 PM	1841.64	2.50361E-010	6.95492E-012	7.41879E-012	4.2655E-010	
750	2/22/2019	4:25:56:09 PM	1844.09	2.50491E-010	6.9805E-012	7.45385E-012	4.26487E-010	
751	2/22/2019	4:25:58:54 PM	1846.55	2.49991E-010	6.90635E-012	7.47046E-012	4.27377E-010	
752	2/22/2019	4:26:00:98 PM	1848.98	2.51251E-010	7.11137E-012	7.38227E-012	4.2735E-010	
753	2/22/2019	4:26:03:43 PM	1851.44	2.50361E-010	6.82924E-012	7.51427E-012	4.27235E-010	
754	2/22/2019	4:26:05:89 PM	1853.89	2.49898E-010	6.83072E-012	7.37373E-012	4.2672E-010	
755	2/22/2019	4:26:08:34 PM	1856.34	2.50065E-010	6.78642E-012	7.41287E-012	4.27427E-010	
756	2/22/2019	4:26:10:79 PM	1858.8	2.50083E-010	6.65666E-012	7.48176E-012	4.25876E-010	
757	2/22/2019	4:26:13:25 PM	1861.25	2.48841E-010	6.997E-012	7.46064E-012	4.26012E-010	
758	2/22/2019	4:26:15:70 PM	1863.7	2.50009E-010	6.75564E-012	7.39102E-012	4.25539E-010	
759	2/22/2019	4:26:18:15 PM	1866.16	2.49361E-010	6.76714E-012	7.40018E-012	4.25479E-010	
760	2/22/2019	4:26:20:60 PM	1868.61	2.49416E-010	6.83554E-012	7.35021E-012	4.24989E-010	
761	2/22/2019	4:26:23:06 PM	1871.06	2.49212E-010	7.01461E-012	7.37793E-012	4.25318E-010	
762	2/22/2019	4:26:25:50 PM	1873.5	2.49138E-010	6.81404E-012	7.36185E-012	4.2579E-010	
763	2/22/2019	4:26:27:95 PM	1875.95	2.48693E-010	6.67167E-012	7.41623E-012	4.26114E-010	
764	2/22/2019	4:26:30:40 PM	1878.41	2.50695E-010	6.81571E-012	7.43373E-012	4.26681E-010	
765	2/22/2019	4:26:32:85 PM	1880.86	2.514E-010	6.85463E-012	7.40014E-012	4.27076E-010	
766	2/22/2019	4:26:35:31 PM	1883.31	2.4975E-010	6.72951E-012	7.41576E-012	4.27466E-010	
767	2/22/2019	4:26:37:75 PM	1885.75	2.48823E-010	6.82182E-012	7.48288E-012	4.27268E-010	
768	2/22/2019	4:26:40:21 PM	1888.22	2.50362E-010	7.06503E-012	7.45321E-012	4.27754E-010	
769	2/22/2019	4:26:42:67 PM	1890.67	2.5012E-010	6.89671E-012	7.44938E-012	4.27701E-010	
770	2/22/2019	4:26:45:12 PM	1893.12	2.49935E-010	6.98031E-012	7.45904E-012	4.27729E-010	
771	2/22/2019	4:26:47:57 PM	1895.58	2.4912E-010	7.11119E-012	7.44527E-012	4.28103E-010	
772	2/22/2019	4:26:50:03 PM	1898.03	2.51029E-010	6.8081E-012	7.42443E-012	4.27405E-010	
773	2/22/2019	4:26:52:48 PM	1900.48	2.51789E-010	6.79272E-012	7.47895E-012	4.2797E-010	
774	2/22/2019	4:26:54:93 PM	1902.94	2.50436E-010	6.83294E-012	7.4662E-012	4.28385E-010	
775	2/22/2019	4:26:57:39 PM	1905.39	2.5101E-010	6.7727E-012	7.32833E-012	4.28415E-010	
776	2/22/2019	4:26:59:84 PM	1907.84	2.5025E-010	6.6663E-012	7.41298E-012	4.27932E-010	
777	2/22/2019	4:27:02:29 PM	1910.3	2.50399E-010	6.50039E-012	7.42768E-012	4.27309E-010	
778	2/22/2019	4:27:04:73 PM	1912.73	2.50825E-010	6.96715E-012	7.42214E-012	4.27604E-010	
779	2/22/2019	4:27:07:18 PM	1915.19	2.50454E-010	6.9818E-012	7.39583E-012	4.27976E-010	
780	2/22/2019	4:27:09:64 PM	1917.64	2.50213E-010	6.85704E-012	7.42532E-012	4.26966E-010	
781	2/22/2019	4:27:12:09 PM	1920.09	2.51029E-010	6.71987E-012	7.48931E-012	4.27637E-010	
782	2/22/2019	4:27:14:53 PM	1922.53	2.51159E-010	6.74897E-012	7.40945E-012	4.2608E-010	
783	2/22/2019	4:27:16:98 PM	1924.98	2.49268E-010	7.09524E-012	7.42342E-012	4.25442E-010	
784	2/22/2019	4:27:19:43 PM	1927.44	2.50158E-010	6.86297E-012	7.43565E-012	4.27256E-010	
785	2/22/2019	4:27:21:89 PM	1929.89	2.49824E-010	6.87743E-012	7.37718E-012	4.27207E-010	
786	2/22/2019	4:27:24:34 PM	1932.34	2.50287E-010	6.82275E-012	7.39112E-012	4.26052E-010	
787	2/22/2019	4:27:26:78 PM	1934.78	2.50361E-010	6.62959E-012	7.39388E-012	4.25122E-010	
788	2/22/2019	4:27:29:23 PM	1937.23	2.49972E-010	6.81348E-012	7.41646E-012	4.24942E-010	
789	2/22/2019	4:27:31:70 PM	1939.7	2.48834E-010	6.82998E-012	7.3755E-012	4.25003E-010	
790	2/22/2019	4:27:34:14 PM	1942.14	2.48823E-010	6.91284E-012	7.3881E-012	4.26071E-010	
791	2/22/2019	4:27:36:59 PM	1944.59	2.48582E-010	7.06966E-012	7.44387E-012	4.26458E-010	
792	2/22/2019	4:27:39:04 PM	1947.05	2.49323E-010	6.94361E-012	7.39965E-012	4.26148E-010	
793	2/22/2019	4:27:41:50 PM	1949.5	2.50602E-010	6.61847E-012	7.41112E-012	4.27305E-010	
794	2/22/2019	4:27:43:93 PM	1951.94	2.50361E-010	6.86742E-012	7.45304E-012	4.26476E-010	
795	2/22/2019	4:27:46:39 PM	1954.39	2.50973E-010	6.95195E-012	7.47403E-012	4.27749E-010	
796	2/22/2019	4:27:48:84 PM	1956.84	2.51548E-010	6.89263E-012	7.38245E-012	4.27784E-010	
797	2/22/2019	4:27:51:29 PM	1959.3	2.50491E-010	6.81181E-012	7.43551E-012	4.28185E-010	
798	2/22/2019	4:27:53:73 PM	1961.73	2.51919E-010	6.75861E-012	7.51041E-012	4.29945E-010	
799	2/22/2019	4:27:56:18 PM	1964.19	2.50584E-010	7.07782E-012	7.465E-012	4.28511E-010	
800	2/22/2019	4:27:58:64 PM	1966.64	2.51882E-010	6.84573E-012	7.44822E-012	4.28787E-010	
801	2/22/2019	4:28:01:09 PM	1969.09	2.52567E-010	6.60271E-012	7.49915E-012	4.2854E-010	
802	2/22/2019	4:28:03:54 PM	1971.55	2.52753E-010	6.77826E-012	7.4671E-012	4.28584E-010	
803	2/22/2019	4:28:05:98 PM	1973.98	2.50584E-010	6.92841E-012	7.47603E-012	4.29805E-010	
804	2/22/2019	4:28:08:43 PM	1976.44	2.50417E-010	7.10729E-012	7.46935E-012	4.27398E-010	
805	2/22/2019	4:28:10:89 PM	1978.89	2.51159E-010	6.73989E-012	7.49654E-012	4.27536E-010	
806	2/22/2019	4:28:13:34 PM	1981.34	2.49676E-010	7.01906E-012	7.48969E-012	4.26973E-010	
807	2/22/2019	4:28:15:78 PM	1983.78	2.50436E-010	6.80792E-012	7.39599E-012	4.27291E-010	
808	2/22/2019	4:28:18:23 PM	1986.23	2.50009E-010	6.98291E-012	7.42127E-012	4.2678E-010	
809	2/22/2019	4:28:20:68 PM	1988.69	2.51844E-010	6.80866E-012	7.47512E-012	4.27289E-010	
810	2/22/2019	4:28:23:14 PM	1991.14	2.51362E-010	6.98717E-012	7.46048E-012	4.27918E-010	
811	2/22/2019	4:28:25:59 PM	1993.59	2.50732E-010	6.75676E-012	7.41163E-012	4.27029E-010	
812	2/22/2019	4:28:28:04 PM	1996.05	2.5203E-010	6.84129E-012	7.41386E-012	4.26752E-010	
813	2/22/2019	4:28:30:50 PM	1998.5	2.49898E-010	6.87669E-012	7.41792E-012	4.26287E-010	
814	2/22/2019	4:28:32:93 PM	2000.94	2.50528E-010	6.74563E-012	7.44913E-012	4.26178E-010	
815	2/22/2019	4:28:35:39 PM	2003.39	2.49564E-010	6.68632E-012	7.39827E-012	4.26398E-010	
816	2/22/2019	4:28:37:84 PM	2005.84	2.50083E-010	6.70912E-012	7.46407E-012	4.26735E-010	
817	2/22/2019	4:28:40:29 PM	2008.3	2.50361E-010	6.95992E-012	7.44226E-012	4.26792E-010	
818	2/22/2019	4:28:42:75 PM	2010.75	2.5064E-010	7.16179E-012	7.45263E-012	4.27073E-010	
819	2/22/2019	4:28:45:20 PM	2013.2	2.49676E-010	7.13324E-012	7.44756E-012	4.26555E-010	
820	2/22/2019	4:28:47:65 PM	2015.66	2.49731E-010	6.88374E-012	7.40764E-012	4.26804E-010	
821	2/22/2019	4:28:50:10 PM	2018.11	2.50436E-010	7.03222E-012	7.45487E-012	4.27081E-010	
822	2/22/2019	4:28:52:54 PM	2020.55	2.4936E-010	7.14696E-012	7.41638E-012	4.27331E-010	
823	2/22/2019	4:28:55:00 PM	2023	2.49564E-010	7.1401E-012	7.42942E-012	4.26788E-010	
824	2/22/2019	4:28:57:45 PM	2025.45	2.51715E-010	6.67575E-012	7.42322E-012	4.2708E-010	
825	2/22/2019	4:28:59:90 PM	2027.91	2.5064E-010	6.774E-012	7.45299E-012	4.27556E-010	
826	2/22/2019	4:29:02:34 PM	2030.34	2.50732E-010	6.77752E-012	7.47341E-012	4.26392E-010	
827	2/22/2019	4:29:04:79 PM	2032.8	2.49824E-010	6.77455E-012	7.4325E-012	4.27549E-010	
828	2/22/2019	4:29:07:25 PM	2035.25	2.50602E-010	6.93193E-012	7.4605E-012	4.27342E-010	
829	2/22/2019	4:29:09:70 PM	2037.7	2.51548E-010	6.48612E-012	7.43375E-012	4.26412E-010	
830	2/22/2019	4:29:12:14 PM	2040.14	2.49416E-010	7.1807E-012	7.40331E-012	4.26214E-010	
831	2/22/2019	4:29:14:59 PM	2042.59	2.50658E-010	6.69577E-012	7.44735E-012	4.26064E-010	
832	2/22/2019	4:29:17:04 PM	2045.05	2.49657E-010	6.81997E-012	7.50884E-012	4.26241E-010	
833	2/22/2019	4:29:19:50 PM	2047.5	2.51492E-010	6.86983E-012	7.45591E-012	4.26135E-010	
834	2/22/2019	4:29:21:95 PM	2049.95	2.50065E-010	6.89894E-012	7.3923E-012	4.25992E-010	
835	2/22/2019	4:29:24:40 PM	2052.41	2.50621E-010	6.81515E-012	7.44767E-012	4.26302E-010	
836	2/22/2019	4:29:26:85 PM	2054.86	2.49917E-010	6.88114E-012	7.41278E-012	4.27514E-010	
837	2/22/2019	4:29:29:31 PM	2057.31	2.51344E-010	6.87113E-012	7.40594E-012	4.27343E-010	
838	2/22/2019	4:29:31:76 PM	2059.77	2.50658E-010	6.69225E-012	7.40566E-012	4.27503E-010	
839	2/22/2019	4:29:34:21 PM	2062.22	2.49138E-010	6.91784E-012	7.42673E-012	4.26125E-010	
840	2/22/2019	4:29:36:65 PM	2064.66	2.50009E-010	6.73377E-012	7.44621E-012	4.26301E-010	
841	2/22/2019	4:29:39:10 PM	2067.11	2.50269E-010	6.86371E-012	7.41914E-012	4.26966E-010	
842	2/22/2019	4:29:41:56 PM	2069.56	2.49713E-010	6.74879E-012	7.4326E-012	4.26938E-010	
843	2/22/2019	4:29:44:01 PM	2072.02	2.51307E-010	6.89004E-012	7.42251E-012	4.2745E-010	
844	2/22/2019	4:29:46:46 PM	2074.47	2.52011E-010	6.85315E-012	7.41999E-012	4.28275E-010	
845	2/22/2019	4:29:48:90 PM	2076.91	2.52604E-010	6.91506E-012	7.51053E-012	4.29436E-010	
846	2/22/2019	4:29:51:35 PM	2079.36	2.52604E-010	6.89894E-012	7.43279E-012	4.29396E-010	
847	2/22/2019	4:29:53:81 PM	2081.81	2.51062E-010	7.07633E-012	7.53949E-012	4.301E-010	
848	2/22/2019	4:29:56:26 PM	2084.27	2.52178E-010	6.73358E-012	7.48223E-012	4.3023E-010	
849	2/22/2019	4:29:58:70 PM	2086.7	2.52252E-010	6.78252E-012	7.50622E-012	4.29841E-010	
850	2/22/2019	4:30:01:15 PM	2089.16	2.50306E-010	6.78401E-012	7.44165E-012	4.28886E-010	
851	2/22/2019	4:30:03:62 PM	2091.62	2.5177E-010	7.01349E-012	7.43698E-012	4.27499E-010	
852	2/22/2019	4:30:06:07 PM	2094.08	2.50862E-010	6.82497E-012	7.46858E-012	4.28012E-010	
853	2/22/2019	4:30:08:53 PM	2096.53	2.51214E-010	6.82479E-012	7.47339E-012	4.27125E-010	
854	2/22/2019	4:30:10:98 PM	2098.98	2.50918E-010	6.98309E-012	7.45231E-012	4.27485E-010	
855	2/22/2019	4:30:13:43 PM	2101.44	2.5101E-010	6.67816E-012	7.42477E-012	4.27483E-010	
856	2/22/2019	4:30:15:89 PM	2103.89	2.51437E-010	6.96882E-012	7.46858E-012	4.26909E-010	
857	2/22/2019	4:30:18:34 PM	2106.34	2.49212E-010	7.00478E-012	7.39558E-012	4.27701E-010	
858	2/22/2019	4:30:20:78 PM	2108.78	2.5038E-010	7.08635E-012	7.45195E-012	4.2729E-010	
859	2/22/2019	4:30:23:23 PM	2111.23	2.50213E-010	6.76343E-012	7.39691E-012	4.2763E-010	
860	2/22/2019	4:30:25:68 PM	2113.69	2.51474E-010	7.16383E-012	7.44074E-012	4.27769E-010	
861	2/22/2019	4:30:28:14 PM	2116.14	2.51121E-010	6.58436E-012	7.40881E-012	4.26417E-010	
862	2/22/2019	4:30:30:57 PM	2118.58	2.51029E-010	6.96826E-012	7.4894E-012	4.26524E-010	
863	2/22/2019	4:30:33:03 PM	2121.03	2.5279E-010	6.94954E-012	7.43475E-012	4.27368E-010	
864	2/22/2019	4:30:35:48 PM	2123.48	2.52957E-010	7.02072E-012	7.47558E-012	4.2689E-010	
865	2/22/2019	4:30:37:93 PM	2125.94	2.50306E-010	6.88837E-012	7.44822E-012	4.27408E-010	
866	2/22/2019	4:30:40:37 PM	2128.37	2.50973E-010	7.04519E-012	7.46125E-012	4.26344E-010	
867	2/22/2019	4:30:42:82 PM	2130.83	2.50473E-010	6.90969E-012	7.43452E-012	4.27428E-010	
868	2/22/2019	4:30:45:28 PM	2133.28	2.50621E-010	6.84851E-012	7.44291E-012	4.26502E-010	
869	2/22/2019	4:30:47:73 PM	2135.73	2.49972E-010	6.50521E-012	7.437E-012	4.26588E-010	
870	2/22/2019	4:30:50:18 PM	2138.19	2.50732E-010	6.88577E-012	7.37311E-012	4.25802E-010	
871	2/22/2019	4:30:52:64 PM	2140.64	2.49768E-010	6.6637E-012	7.38879E-012	4.27859E-010	
872	2/22/2019	4:30:55:09 PM	2143.09	2.51233E-010	6.9488E-012	7.42432E-012	4.27592E-010	
873	2/22/2019	4:30:57:54 PM	2145.55	2.48712E-010	6.6548E-012	7.42918E-012	4.27101E-010	
874	2/22/2019	4:30:59:98 PM	2147.98	2.51177E-010	6.95269E-012	7.4278E-012	4.26973E-010	
875	2/22/2019	4:31:02:43 PM	2150.44	2.5114E-010	6.60457E-012	7.37523E-012	4.27593E-010	
876	2/22/2019	4:31:04:89 PM	2152.89	2.50213E-010	6.81496E-012	7.44055E-012	4.26663E-010	
877	2/22/2019	4:31:07:34 PM	2155.34	2.51511E-010	6.87095E-012	7.44366E-012	4.27977E-010	
878	2/22/2019	4:31:09:78 PM	2157.78	2.50528E-010	6.86613E-012	7.47531E-012	4.27865E-010	
879	2/22/2019	4:31:12:23 PM	2160.23	2.5025E-010	6.69892E-012	7.5096E-012	4.27789E-010	
880	2/22/2019	4:31:14:68 PM	2162.69	2.50732E-010	6.88856E-012	7.46605E-012	4.2762E-010	
881	2/22/2019	4:31:17:14 PM	2165.14	2.50399E-010	6.88374E-012	7.36396E-012	4.27023E-010	
882	2/22/2019	4:31:19:57 PM	2167.58	2.5101E-010	6.98384E-012	7.40792E-012	4.26491E-010	
883	2/22/2019	4:31:22:03 PM	2170.03	2.50454E-010	6.61569E-012	7.46393E-012	4.27668E-010	
884	2/22/2019	4:31:24:48 PM	2172.48	2.48916E-010	6.82757E-012	7.47432E-012	4.2749E-010	
885	2/22/2019	4:31:26:93 PM	2174.94	2.49713E-010	6.86464E-012	7.45681E-012	4.27018E-010	
886	2/22/2019	4:31:29:39 PM	2177.39	2.50677E-010	7.25855E-012	7.40508E-012	4.27147E-010	
887	2/22/2019	4:31:31:82 PM	2179.83	2.49842E-010	6.84388E-012	7.4405E-012	4.26597E-010	
888	2/22/2019	4:31:34:28 PM	2182.28	2.49249E-010	7.18923E-012	7.46589E-012	4.26598E-010	
889	2/22/2019	4:31:36:73 PM	2184.73	2.52141E-010	6.60494E-012	7.43544E-012	4.26236E-010	
890	2/22/2019	4:31:39:18 PM	2187.19	2.50269E-010	7.17662E-012	7.44745E-012	4.26819E-010	
891	2/22/2019	4:31:41:64 PM	2189.64	2.4899E-010	7.10748E-012	7.38439E-012	4.27007E-010	
892	2/22/2019	4:31:44:09 PM	2192.09	2.50751E-010	6.7549E-012	7.44074E-012	4.26979E-010	
893	2/22/2019	4:31:46:54 PM	2194.55	2.49583E-010	6.74638E-012	7.45097E-012	4.26896E-010	
894	2/22/2019	4:31:49:00 PM	2197	2.49787E-010	6.93156E-012	7.47422E-012	4.27372E-010	
895	2/22/2019	4:31:51:45 PM	2199.45	2.5064E-010	6.82145E-012	7.41832E-012	4.25881E-010	
896	2/22/2019	4:31:53:90 PM	2201.91	2.51066E-010	7.00756E-012	7.43121E-012	4.2608E-010	
897	2/22/2019	4:31:56:35 PM	2204.36	2.49564E-010	6.93916E-012	7.43917E-012	4.26957E-010	
898	2/22/2019	4:31:58:81 PM	2206.81	2.51566E-010	7.14993E-012	7.41477E-012	4.26574E-010	
899	2/22/2019	4:32:01:26 PM	2209.27	2.49787E-010	6.96715E-012	7.41182E-012	4.27633E-010	
900	2/22/2019	4:32:03:70 PM	2211.7	2.4949E-010	6.92526E-012	7.4097E-012	4.26605E-010	
901	2/22/2019	4:32:06:15 PM	2214.16	2.49917E-010	6.95603E-012	7.45347E-012	4.25835E-010	
902	2/22/2019	4:32:08:60 PM	2216.61	2.50417E-010	6.98569E-012	7.39953E-012	4.26202E-010	
903	2/22/2019	4:32:11:06 PM	2219.06	2.50065E-010	6.81014E-012	7.45888E-012	4.25942E-010	
904	2/22/2019	4:32:13:50 PM	2221.5	2.49249E-010	6.54302E-012	7.42375E-012	4.26696E-010	
905	2/22/2019	4:32:15:95 PM	2223.95	2.49175E-010	6.82293E-012	7.43867E-012	4.27085E-010	
906	2/22/2019	4:32:18:40 PM	2226.41	2.50436E-010	7.13232E-012	7.42955E-012	4.27119E-010	
907	2/22/2019	4:32:20:85 PM	2228.86	2.5101E-010	6.83053E-012	7.4279E-012	4.27459E-010	
908	2/22/2019	4:32:23:29 PM	2231.3	2.51752E-010	6.8411E-012	7.36145E-012	4.28008E-010	
909	2/22/2019	4:32:25:75 PM	2233.75	2.50769E-010	6.63033E-012	7.41038E-012	4.27576E-010	
910	2/22/2019	4:32:28:20 PM	2236.2	2.51622E-010	6.70411E-012	7.45937E-012	4.27623E-010	
911	2/22/2019	4:32:30:65 PM	2238.66	2.50647E-010	6.99273E-012	7.44079E-012	4.28506E-010	
912	2/22/2019	4:32:33:10 PM	2241.11	2.48823E-010	7.17644E-012	7.47474E-012	4.27921E-010	
913	2/22/2019	4:32:35:56 PM	2243.56	2.48712E-010	6.73748E-012	7.47292E-012	4.27748E-010	
914	2/22/2019	4:32:38:01 PM	2246.02	2.49777E-010	6.6928E-012	7.42307E-012	4.26463E-010	
915	2/22/2019	4:32:40:46 PM	2248.47	2.50436E-010	6.95955E-012	7.422E-012	4.26808E-010	
916	2/22/2019	4:32:42:92 PM	2250.92	2.50361E-010	7.01757E-012	7.38808E-012	4.26803E-010	
917	2/22/2019	4:32:45:37 PM	2253.37	2.51437E-010	6.98699E-012	7.39287E-012	4.27158E-010	
918	2/22/2019	4:32:47:81 PM	2255.81	2.51789E-010	6.83109E-012	7.46278E-012	4.26909E-010	
919	2/22/2019	4:32:50:26 PM	2258.27	2.51993E-010	6.77641E-012	7.43241E-012	4.26688E-010	
920	2/22/2019	4:32:52:71 PM	2260.72	2.49972E-010	6.72895E-012	7.39517E-012	4.2683E-010	
921	2/22/2019	4:32:55:17 PM	2263.17	2.50825E-010	6.79754E-012	7.47507E-012	4.26717E-010	
922	2/22/2019	4:32:57:62 PM	2265.62	2.51437E-010	6.76046E-012	7.43531E-012	4.27044E-010	
923	2/22/2019	4:33:00:06 PM	2268.06	2.50269E-010	7.0515E-012	7.40757E-012	4.26907E-010	
924	2/22/2019	4:33:02:51 PM	2270.52	2.5025E-010	6.95566E-012	7.43312E-012	4.26838E-010	
925	2/22/2019	4:33:04:96 PM	2272.97	2.50361E-010	6.93212E-012	7.45353E-012	4.25649E-010	
926	2/22/2019	4:33:07:42 PM	2275.42	2.49842E-010	6.96289E-012	7.40301E-012	4.25928E-010	
927	2/22/2019	4:33:09:85 PM	2277.86	2.48953E-010	6.81014E-012	7.47331E-012	4.25388E-010	
928	2/22/2019	4:33:12:31 PM	2280.31	2.50158E-010	6.83239E-012	7.46852E-012	4.25522E-010	
929	2/22/2019	4:33:14:78 PM	2282.78	2.49064E-010	6.71968E-012	7.39654E-012	4.25762E-010	
930	2/22/2019	4:33:17:23 PM	2285.23	2.49138E-010	6.93916E-012	7.43884E-012	4.24344E-010	
931	2/22/2019	4:33:19:68 PM	2287.69	2.5051E-010	6.83628E-012	7.45273E-012	4.25153E-010	
932	2/22/2019	4:33:22:14 PM	2290.14	2.49861E-010	6.5699E-012	7.42941E-012	4.25771E-010	
933	2/22/2019	4:33:24:57 PM	2292.58	2.49361E-010	7.12824E-012	7.39634E-012	4.25697E-010	
934	2/22/2019	4:33:27:04 PM	2295.05	2.49194E-010	6.71634E-012	7.40399E-012	4.25421E-010	
935	2/22/2019	4:33:29:50 PM	2297.5	2.51455E-010	7.08616E-012	7.42223E-012	4.27069E-010	
936	2/22/2019	4:33:31:93 PM	2299.94	2.50714E-010	7.03982E-012	7.39671E-012	4.25745E-010	
937	2/22/2019	4:33:34:39 PM	2302.39	2.48897E-010	7.16049E-012	7.39354E-012	4.26279E-010	
938	2/22/2019	4:33:36:84 PM	2304.84	2.50213E-010	7.09803E-012	7.36981E-012	4.26195E-010	
939	2/22/2019	4:33:39:29 PM	2307.3	2.49842E-010	6.73451E-012	7.43059E-012	4.25844E-010	
940	2/22/2019	4:33:41:73 PM	2309.73	2.51362E-010	6.77789E-012	7.43387E-012	4.2618E-010	
941	2/22/2019	4:33:44:18 PM	2312.19	2.49472E-010	6.79476E-012	7.36763E-012	4.26517E-010	
