Start time (s) =
1547810078
'Reltime', 'DEFAU[mV]', '44.00[A]', '28.00[A]'
1.654219999999999970e+02 3.795156250000000000e+03 2.202019296071444643e-11 3.665751729942101633e-11
1.660620000000000118e+02 3.793906250000000000e+03 2.247462112248133081e-11 3.656540001339969592e-11
1.667179999999999893e+02 3.792343750000000000e+03 2.216326948356606152e-11 3.754122707144702531e-11
1.673590000000000089e+02 3.789687500000000000e+03 2.194895133700303091e-11 3.693203035060044215e-11
1.680149999999999864e+02 3.789687500000000000e+03 2.242426383469720008e-11 3.612877011449633358e-11
1.686719999999999970e+02 3.785625000000000000e+03 2.235610307987911938e-11 3.702783565873168925e-11
1.693120000000000118e+02 3.785000000000000000e+03 2.243716150374108764e-11 3.746261981185661227e-11
1.699679999999999893e+02 3.783125000000000000e+03 2.177945150616533709e-11 3.652671221043846117e-11
1.706090000000000089e+02 3.782500000000000000e+03 2.245172277259843696e-11 3.636580966914770841e-11
1.712649999999999864e+02 3.781875000000000000e+03 2.256829965963103035e-11 3.694860389868992456e-11
1.719219999999999970e+02 3.782187500000000000e+03 2.206657773173859027e-11 3.697378514466720389e-11
1.725620000000000118e+02 3.781875000000000000e+03 2.230144194315109019e-11 3.706712367601561198e-11
1.732179999999999893e+02 3.779843750000000000e+03 2.275649634009280220e-11 3.697071468411472495e-11
1.738750000000000000e+02 3.778750000000000000e+03 2.251207900649809801e-11 3.733119369186965741e-11
1.745310000000000059e+02 3.777343750000000000e+03 2.205764043639035776e-11 3.637317877447365788e-11
1.751870000000000118e+02 3.777343750000000000e+03 2.238803240017794849e-11 3.705669451847803941e-11
1.758429999999999893e+02 3.777812500000000000e+03 2.226336823230035122e-11 3.633817899362234982e-11
1.765000000000000000e+02 3.777500000000000000e+03 2.216449766778705310e-11 3.656540001339969592e-11
1.771560000000000059e+02 3.777031250000000000e+03 2.238373722485142991e-11 3.679815480106540804e-11
1.777969999999999970e+02 3.775625000000000000e+03 2.255875347634272998e-11 3.661759437334488609e-11
1.784530000000000030e+02 3.775312500000000000e+03 2.219213007803588766e-11 3.676069171287821291e-11
1.791090000000000089e+02 3.774843750000000000e+03 2.225968194491390051e-11 3.684543989357358384e-11
1.797500000000000000e+02 3.774687500000000000e+03 2.234812335188962606e-11 3.679078222629250661e-11
1.804060000000000059e+02 3.773906250000000000e+03 2.212028303583135624e-11 3.670727610760593507e-11
1.810469999999999970e+02 3.773125000000000000e+03 2.284002327546108546e-11 3.646407134572093867e-11
1.817030000000000030e+02 3.773437500000000000e+03 2.244257210626265930e-11 3.680306059905547045e-11
1.823590000000000089e+02 3.774375000000000000e+03 2.254831391046430156e-11 3.660039979425100398e-11
